Timestamp,3370-02-EBB08,3370-02-AI153,3370-02-AI156,3370-02-AI109,3370-02-AI110,3370-01-G-MODE,3370-01-P-MODE
2024-08-06 12:58:05,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:58:10,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:58:15,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:58:20,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:58:25,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:58:30,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:58:35,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:58:40,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:58:45,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:58:50,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:58:55,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:59:00,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:59:05,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:59:10,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:59:15,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:59:20,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:59:25,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:59:30,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:59:35,8.831,7.689,8.744,53.865,53.926,1.0,1.0
2024-08-06 12:59:40,8.726,7.698,10.095,54.109,54.17,1.0,1.0
2024-08-06 12:59:45,8.726,7.698,10.095,54.109,54.17,1.0,1.0
2024-08-06 12:59:50,8.726,7.698,10.095,54.109,54.17,1.0,1.0
2024-08-06 12:59:55,8.726,7.698,10.095,54.109,54.17,1.0,1.0
2024-08-06 13:00:00,8.73,7.712,8.653,54.056,54.117,1.0,1.0
2024-08-06 13:00:05,8.749,8.278,8.763,54.033,54.094,1.0,1.0
2024-08-06 13:00:10,8.749,8.278,8.763,54.033,54.094,1.0,1.0
2024-08-06 13:00:15,8.749,8.278,8.763,54.033,54.094,1.0,1.0
2024-08-06 13:00:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:00:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:00:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:00:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:00:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:00:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:00:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:00:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:01:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:02:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:03:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:04:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:05:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:06:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:07:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:08:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:09:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:10:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:11:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:12:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:13:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:14:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:15:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:16:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:17:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:18:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:19:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:20:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:21:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:22:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:23:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:24:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:20,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:25,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:30,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:35,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:40,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:45,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:50,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:25:55,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:00,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:05,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:10,10.461,7.616,8.772,54.01,54.079,1.0,1.0
2024-08-06 13:26:15,10.461,7.616,8.772,54.01,54.079,1.0,1.0
